utc,local,celsius
2017-12-18T06:19:07+00:00,2017-12-18T07:19:07+01:00,18.48
2017-12-18T06:34:07+00:00,2017-12-18T07:34:07+01:00,18.68
2017-12-18T06:49:07+00:00,2017-12-18T07:49:07+01:00,18.8
2017-12-18T07:04:07+00:00,2017-12-18T08:04:07+01:00,19.0
2017-12-18T07:19:07+00:00,2017-12-18T08:19:07+01:00,19.12
2017-12-18T07:34:07+00:00,2017-12-18T08:34:07+01:00,19.12
2017-12-18T07:49:07+00:00,2017-12-18T08:49:07+01:00,19.12
2017-12-18T08:04:07+00:00,2017-12-18T09:04:07+01:00,19.0
2017-12-18T08:19:07+00:00,2017-12-18T09:19:07+01:00,18.93
2017-12-18T08:34:07+00:00,2017-12-18T09:34:07+01:00,18.8
2017-12-18T08:49:07+00:00,2017-12-18T09:49:07+01:00,18.75
2017-12-18T09:04:07+00:00,2017-12-18T10:04:07+01:00,18.61
2017-12-18T09:19:07+00:00,2017-12-18T10:19:07+01:00,18.55
2017-12-18T09:34:07+00:00,2017-12-18T10:34:07+01:00,18.42
2017-12-18T09:49:07+00:00,2017-12-18T10:49:07+01:00,18.35
2017-12-18T10:04:07+00:00,2017-12-18T11:04:07+01:00,18.23
2017-12-18T10:19:08+00:00,2017-12-18T11:19:08+01:00,18.17
2017-12-18T10:34:08+00:00,2017-12-18T11:34:08+01:00,18.1
2017-12-18T10:49:08+00:00,2017-12-18T11:49:08+01:00,18.03
2017-12-18T11:04:08+00:00,2017-12-18T12:04:08+01:00,17.9
2017-12-18T11:19:09+00:00,2017-12-18T12:19:09+01:00,17.84
2017-12-18T11:34:09+00:00,2017-12-18T12:34:09+01:00,17.77
2017-12-18T11:49:10+00:00,2017-12-18T12:49:10+01:00,17.7
2017-12-18T12:04:10+00:00,2017-12-18T13:04:10+01:00,17.65
2017-12-18T12:19:11+00:00,2017-12-18T13:19:11+01:00,17.77
2017-12-18T12:34:12+00:00,2017-12-18T13:34:12+01:00,17.97
2017-12-18T12:49:12+00:00,2017-12-18T13:49:12+01:00,18.17
2017-12-18T13:04:12+00:00,2017-12-18T14:04:12+01:00,18.28
2017-12-18T13:19:12+00:00,2017-12-18T14:19:12+01:00,18.48
2017-12-18T13:34:12+00:00,2017-12-18T14:34:12+01:00,18.61
2017-12-18T13:49:12+00:00,2017-12-18T14:49:12+01:00,18.75
2017-12-18T14:04:12+00:00,2017-12-18T15:04:12+01:00,18.86
2017-12-18T14:19:12+00:00,2017-12-18T15:19:12+01:00,18.93
2017-12-18T14:34:12+00:00,2017-12-18T15:34:12+01:00,19.06
2017-12-18T14:49:12+00:00,2017-12-18T15:49:12+01:00,19.12
2017-12-18T15:04:12+00:00,2017-12-18T16:04:12+01:00,19.19
2017-12-18T15:19:12+00:00,2017-12-18T16:19:12+01:00,19.25
2017-12-18T15:34:12+00:00,2017-12-18T16:34:12+01:00,19.32
2017-12-18T15:49:12+00:00,2017-12-18T16:49:12+01:00,19.37
2017-12-18T16:04:12+00:00,2017-12-18T17:04:12+01:00,19.44
2017-12-18T16:19:12+00:00,2017-12-18T17:19:12+01:00,19.5
2017-12-18T16:34:13+00:00,2017-12-18T17:34:13+01:00,19.57
2017-12-18T16:49:13+00:00,2017-12-18T17:49:13+01:00,19.63
2017-12-18T17:04:13+00:00,2017-12-18T18:04:13+01:00,19.63
2017-12-18T17:19:14+00:00,2017-12-18T18:19:14+01:00,19.76
2017-12-18T17:34:14+00:00,2017-12-18T18:34:14+01:00,19.76
2017-12-18T17:49:14+00:00,2017-12-18T18:49:14+01:00,19.83
2017-12-18T18:04:14+00:00,2017-12-18T19:04:14+01:00,19.88
2017-12-18T18:19:14+00:00,2017-12-18T19:19:14+01:00,19.94
2017-12-18T18:34:14+00:00,2017-12-18T19:34:14+01:00,20.01
2017-12-18T18:49:15+00:00,2017-12-18T19:49:15+01:00,20.07
2017-12-18T19:04:17+00:00,2017-12-18T20:04:17+01:00,20.07
2017-12-18T19:19:17+00:00,2017-12-18T20:19:17+01:00,20.14
2017-12-18T19:34:17+00:00,2017-12-18T20:34:17+01:00,20.2
2017-12-18T19:49:18+00:00,2017-12-18T20:49:18+01:00,20.2
2017-12-18T20:04:18+00:00,2017-12-18T21:04:18+01:00,20.27
2017-12-18T20:19:18+00:00,2017-12-18T21:19:18+01:00,20.33
2017-12-18T20:34:19+00:00,2017-12-18T21:34:19+01:00,20.4
2017-12-18T20:49:19+00:00,2017-12-18T21:49:19+01:00,20.51
2017-12-18T21:04:19+00:00,2017-12-18T22:04:19+01:00,20.58
2017-12-18T21:19:20+00:00,2017-12-18T22:19:20+01:00,20.71
2017-12-18T21:34:20+00:00,2017-12-18T22:34:20+01:00,20.84
2017-12-18T21:49:20+00:00,2017-12-18T22:49:20+01:00,20.9
2017-12-18T22:04:20+00:00,2017-12-18T23:04:20+01:00,20.96
2017-12-18T22:19:20+00:00,2017-12-18T23:19:20+01:00,21.08
2017-12-18T22:34:20+00:00,2017-12-18T23:34:20+01:00,21.15
2017-12-18T22:49:20+00:00,2017-12-18T23:49:20+01:00,21.21
2017-12-18T23:04:20+00:00,2017-12-19T00:04:20+01:00,21.21
2017-12-18T23:19:20+00:00,2017-12-19T00:19:20+01:00,21.21
2017-12-18T23:34:21+00:00,2017-12-19T00:34:21+01:00,21.15
2017-12-18T23:49:21+00:00,2017-12-19T00:49:21+01:00,21.02
2017-12-19T00:04:21+00:00,2017-12-19T01:04:21+01:00,20.9
2017-12-19T00:19:21+00:00,2017-12-19T01:19:21+01:00,20.84
2017-12-19T00:34:20+00:00,2017-12-19T01:34:20+01:00,20.64
2017-12-19T00:49:20+00:00,2017-12-19T01:49:20+01:00,20.51
2017-12-19T01:04:20+00:00,2017-12-19T02:04:20+01:00,20.4
2017-12-19T01:19:21+00:00,2017-12-19T02:19:21+01:00,20.27
2017-12-19T01:34:21+00:00,2017-12-19T02:34:21+01:00,20.2
2017-12-19T01:49:21+00:00,2017-12-19T02:49:21+01:00,20.07
2017-12-19T02:04:21+00:00,2017-12-19T03:04:21+01:00,19.94
2017-12-19T02:19:21+00:00,2017-12-19T03:19:21+01:00,19.88
2017-12-19T02:34:21+00:00,2017-12-19T03:34:21+01:00,19.83
2017-12-19T02:49:22+00:00,2017-12-19T03:49:22+01:00,19.7
2017-12-19T03:04:22+00:00,2017-12-19T04:04:22+01:00,19.57
2017-12-19T03:19:22+00:00,2017-12-19T04:19:22+01:00,19.5
2017-12-19T03:34:22+00:00,2017-12-19T04:34:22+01:00,19.44
2017-12-19T03:49:23+00:00,2017-12-19T04:49:23+01:00,19.37
2017-12-19T04:04:23+00:00,2017-12-19T05:04:23+01:00,19.25
2017-12-19T04:19:23+00:00,2017-12-19T05:19:23+01:00,19.25
2017-12-19T04:34:23+00:00,2017-12-19T05:34:23+01:00,19.12
2017-12-19T04:49:23+00:00,2017-12-19T05:49:23+01:00,19.06
2017-12-19T05:04:23+00:00,2017-12-19T06:04:23+01:00,19.0
2017-12-19T05:19:23+00:00,2017-12-19T06:19:23+01:00,18.93
2017-12-19T05:34:23+00:00,2017-12-19T06:34:23+01:00,18.86
2017-12-19T05:49:23+00:00,2017-12-19T06:49:23+01:00,18.93
2017-12-19T06:04:23+00:00,2017-12-19T07:04:23+01:00,19.12
2017-12-19T06:19:23+00:00,2017-12-19T07:19:23+01:00,19.25
2017-12-19T06:34:23+00:00,2017-12-19T07:34:23+01:00,19.44
2017-12-19T06:49:23+00:00,2017-12-19T07:49:23+01:00,19.57
2017-12-19T07:04:23+00:00,2017-12-19T08:04:23+01:00,19.63
2017-12-19T07:19:24+00:00,2017-12-19T08:19:24+01:00,19.83
2017-12-19T07:34:24+00:00,2017-12-19T08:34:24+01:00,19.88
2017-12-19T07:49:25+00:00,2017-12-19T08:49:25+01:00,20.01
2017-12-19T08:04:25+00:00,2017-12-19T09:04:25+01:00,19.88
2017-12-19T08:19:25+00:00,2017-12-19T09:19:25+01:00,19.83
2017-12-19T08:34:25+00:00,2017-12-19T09:34:25+01:00,19.7
2017-12-19T08:49:25+00:00,2017-12-19T09:49:25+01:00,19.57
2017-12-19T09:04:25+00:00,2017-12-19T10:04:25+01:00,19.44
2017-12-19T09:19:26+00:00,2017-12-19T10:19:26+01:00,19.32
2017-12-19T09:34:26+00:00,2017-12-19T10:34:26+01:00,19.25
2017-12-19T09:49:26+00:00,2017-12-19T10:49:26+01:00,19.12
2017-12-19T10:04:26+00:00,2017-12-19T11:04:26+01:00,19.0
2017-12-19T10:19:26+00:00,2017-12-19T11:19:26+01:00,18.93
2017-12-19T10:34:26+00:00,2017-12-19T11:34:26+01:00,18.86
2017-12-19T10:49:26+00:00,2017-12-19T11:49:26+01:00,18.75
2017-12-19T11:04:26+00:00,2017-12-19T12:04:26+01:00,18.61
2017-12-19T11:19:26+00:00,2017-12-19T12:19:26+01:00,18.55
2017-12-19T11:34:28+00:00,2017-12-19T12:34:28+01:00,18.48
2017-12-19T11:49:28+00:00,2017-12-19T12:49:28+01:00,18.42
2017-12-19T12:04:28+00:00,2017-12-19T13:04:28+01:00,18.28
2017-12-19T12:19:28+00:00,2017-12-19T13:19:28+01:00,18.35
2017-12-19T12:34:28+00:00,2017-12-19T13:34:28+01:00,18.55
2017-12-19T12:49:29+00:00,2017-12-19T13:49:29+01:00,18.75
2017-12-19T13:04:30+00:00,2017-12-19T14:04:30+01:00,18.86
2017-12-19T13:19:30+00:00,2017-12-19T14:19:30+01:00,19.0
2017-12-19T13:34:30+00:00,2017-12-19T14:34:30+01:00,19.06
2017-12-19T13:49:30+00:00,2017-12-19T14:49:30+01:00,19.06
2017-12-19T14:04:30+00:00,2017-12-19T15:04:30+01:00,19.06
2017-12-19T14:19:31+00:00,2017-12-19T15:19:31+01:00,19.0
2017-12-19T14:34:31+00:00,2017-12-19T15:34:31+01:00,18.93
2017-12-19T14:49:31+00:00,2017-12-19T15:49:31+01:00,18.86
2017-12-19T15:04:31+00:00,2017-12-19T16:04:31+01:00,18.75
2017-12-19T15:19:31+00:00,2017-12-19T16:19:31+01:00,18.61
2017-12-19T15:34:31+00:00,2017-12-19T16:34:31+01:00,18.55
2017-12-19T15:49:32+00:00,2017-12-19T16:49:32+01:00,18.42
2017-12-19T16:04:32+00:00,2017-12-19T17:04:32+01:00,18.35
2017-12-19T16:19:32+00:00,2017-12-19T17:19:32+01:00,18.23
2017-12-19T16:34:32+00:00,2017-12-19T17:34:32+01:00,18.17
2017-12-19T16:49:33+00:00,2017-12-19T17:49:33+01:00,18.1
2017-12-19T17:04:34+00:00,2017-12-19T18:04:34+01:00,17.97
2017-12-19T17:19:34+00:00,2017-12-19T18:19:34+01:00,17.9
2017-12-19T17:34:34+00:00,2017-12-19T18:34:34+01:00,17.84
2017-12-19T17:49:35+00:00,2017-12-19T18:49:35+01:00,17.77
2017-12-19T18:04:35+00:00,2017-12-19T19:04:35+01:00,17.7
2017-12-19T18:19:35+00:00,2017-12-19T19:19:35+01:00,17.77
2017-12-19T18:34:35+00:00,2017-12-19T19:34:35+01:00,17.97
2017-12-19T18:49:36+00:00,2017-12-19T19:49:36+01:00,18.23
2017-12-19T19:04:36+00:00,2017-12-19T20:04:36+01:00,18.42
2017-12-19T19:19:36+00:00,2017-12-19T20:19:36+01:00,18.61
2017-12-19T19:34:39+00:00,2017-12-19T20:34:39+01:00,18.8
2017-12-19T19:49:39+00:00,2017-12-19T20:49:39+01:00,19.12
2017-12-19T20:04:39+00:00,2017-12-19T21:04:39+01:00,19.44
2017-12-19T20:19:40+00:00,2017-12-19T21:19:40+01:00,19.57
2017-12-19T20:34:41+00:00,2017-12-19T21:34:41+01:00,19.83
2017-12-19T20:49:41+00:00,2017-12-19T21:49:41+01:00,20.14
2017-12-19T21:04:41+00:00,2017-12-19T22:04:41+01:00,20.4
2017-12-19T21:19:41+00:00,2017-12-19T22:19:41+01:00,20.45
2017-12-19T21:34:41+00:00,2017-12-19T22:34:41+01:00,20.51
2017-12-19T21:49:41+00:00,2017-12-19T22:49:41+01:00,20.51
2017-12-19T22:04:41+00:00,2017-12-19T23:04:41+01:00,20.51
2017-12-19T22:19:41+00:00,2017-12-19T23:19:41+01:00,20.58
2017-12-19T22:34:42+00:00,2017-12-19T23:34:42+01:00,20.64
2017-12-19T22:49:43+00:00,2017-12-19T23:49:43+01:00,20.58
2017-12-19T23:04:41+00:00,2017-12-20T00:04:41+01:00,20.58
2017-12-19T23:19:41+00:00,2017-12-20T00:19:41+01:00,20.51
2017-12-19T23:34:41+00:00,2017-12-20T00:34:41+01:00,20.45
2017-12-19T23:49:41+00:00,2017-12-20T00:49:41+01:00,20.33
2017-12-20T00:04:42+00:00,2017-12-20T01:04:42+01:00,20.2
2017-12-20T00:19:42+00:00,2017-12-20T01:19:42+01:00,20.07
2017-12-20T00:34:43+00:00,2017-12-20T01:34:43+01:00,20.01
2017-12-20T00:49:43+00:00,2017-12-20T01:49:43+01:00,19.88
2017-12-20T01:04:43+00:00,2017-12-20T02:04:43+01:00,19.76
2017-12-20T01:19:43+00:00,2017-12-20T02:19:43+01:00,19.63
2017-12-20T01:34:43+00:00,2017-12-20T02:34:43+01:00,19.57
2017-12-20T01:49:43+00:00,2017-12-20T02:49:43+01:00,19.44
2017-12-20T02:04:43+00:00,2017-12-20T03:04:43+01:00,19.32
2017-12-20T02:19:43+00:00,2017-12-20T03:19:43+01:00,19.25
2017-12-20T02:34:43+00:00,2017-12-20T03:34:43+01:00,19.19
2017-12-20T02:49:43+00:00,2017-12-20T03:49:43+01:00,19.06
2017-12-20T03:04:43+00:00,2017-12-20T04:04:43+01:00,18.93
2017-12-20T03:19:43+00:00,2017-12-20T04:19:43+01:00,18.86
2017-12-20T03:34:43+00:00,2017-12-20T04:34:43+01:00,18.8
2017-12-20T03:49:44+00:00,2017-12-20T04:49:44+01:00,18.75
2017-12-20T04:04:45+00:00,2017-12-20T05:04:45+01:00,18.61
2017-12-20T04:19:45+00:00,2017-12-20T05:19:45+01:00,18.55
2017-12-20T04:34:45+00:00,2017-12-20T05:34:45+01:00,18.48
2017-12-20T04:49:45+00:00,2017-12-20T05:49:45+01:00,18.42
2017-12-20T05:04:45+00:00,2017-12-20T06:04:45+01:00,18.35
2017-12-20T05:19:45+00:00,2017-12-20T06:19:45+01:00,18.28
2017-12-20T05:34:45+00:00,2017-12-20T06:34:45+01:00,18.23
2017-12-20T05:49:45+00:00,2017-12-20T06:49:45+01:00,18.35
2017-12-20T06:04:46+00:00,2017-12-20T07:04:46+01:00,18.48
2017-12-20T06:19:47+00:00,2017-12-20T07:19:47+01:00,18.68
2017-12-20T06:34:47+00:00,2017-12-20T07:34:47+01:00,18.86
2017-12-20T06:49:48+00:00,2017-12-20T07:49:48+01:00,19.0
2017-12-20T07:04:49+00:00,2017-12-20T08:04:49+01:00,19.12
2017-12-20T07:19:49+00:00,2017-12-20T08:19:49+01:00,19.25
2017-12-20T07:34:49+00:00,2017-12-20T08:34:49+01:00,19.37
2017-12-20T07:49:49+00:00,2017-12-20T08:49:49+01:00,19.5
2017-12-20T08:04:49+00:00,2017-12-20T09:04:49+01:00,19.5
2017-12-20T08:19:49+00:00,2017-12-20T09:19:49+01:00,19.37
2017-12-20T08:34:50+00:00,2017-12-20T09:34:50+01:00,19.32
2017-12-20T08:49:50+00:00,2017-12-20T09:49:50+01:00,19.25
2017-12-20T09:04:52+00:00,2017-12-20T10:04:52+01:00,19.12
2017-12-20T09:19:53+00:00,2017-12-20T10:19:53+01:00,19.06
2017-12-20T09:34:53+00:00,2017-12-20T10:34:53+01:00,18.93
2017-12-20T09:49:53+00:00,2017-12-20T10:49:53+01:00,18.86
2017-12-20T10:04:53+00:00,2017-12-20T11:04:53+01:00,18.75
2017-12-20T10:19:53+00:00,2017-12-20T11:19:53+01:00,18.68
2017-12-20T10:34:53+00:00,2017-12-20T11:34:53+01:00,18.61
2017-12-20T10:49:53+00:00,2017-12-20T11:49:53+01:00,18.55
2017-12-20T11:04:53+00:00,2017-12-20T12:04:53+01:00,18.48
2017-12-20T11:19:54+00:00,2017-12-20T12:19:54+01:00,18.42
2017-12-20T11:34:54+00:00,2017-12-20T12:34:54+01:00,18.35
2017-12-20T11:49:54+00:00,2017-12-20T12:49:54+01:00,18.28
2017-12-20T12:04:55+00:00,2017-12-20T13:04:55+01:00,18.23
2017-12-20T12:19:55+00:00,2017-12-20T13:19:55+01:00,18.28
2017-12-20T12:34:55+00:00,2017-12-20T13:34:55+01:00,18.48
2017-12-20T12:49:55+00:00,2017-12-20T13:49:55+01:00,18.68
2017-12-20T13:04:55+00:00,2017-12-20T14:04:55+01:00,18.8
2017-12-20T13:19:56+00:00,2017-12-20T14:19:56+01:00,18.93
2017-12-20T13:34:56+00:00,2017-12-20T14:34:56+01:00,19.06
2017-12-20T13:49:56+00:00,2017-12-20T14:49:56+01:00,19.19
2017-12-20T14:04:56+00:00,2017-12-20T15:04:56+01:00,19.32
2017-12-20T14:19:56+00:00,2017-12-20T15:19:56+01:00,19.44
2017-12-20T14:34:56+00:00,2017-12-20T15:34:56+01:00,19.57
2017-12-20T14:49:57+00:00,2017-12-20T15:49:57+01:00,19.63
2017-12-20T15:04:58+00:00,2017-12-20T16:04:58+01:00,19.7
2017-12-20T15:19:58+00:00,2017-12-20T16:19:58+01:00,19.83
2017-12-20T15:34:58+00:00,2017-12-20T16:34:58+01:00,19.88
2017-12-20T15:49:59+00:00,2017-12-20T16:49:59+01:00,19.94
2017-12-20T16:05:00+00:00,2017-12-20T17:05:00+01:00,20.01
2017-12-20T16:20:00+00:00,2017-12-20T17:20:00+01:00,20.07
2017-12-20T16:35:00+00:00,2017-12-20T17:35:00+01:00,20.07
2017-12-20T16:50:00+00:00,2017-12-20T17:50:00+01:00,20.2
2017-12-20T17:05:00+00:00,2017-12-20T18:05:00+01:00,20.2
2017-12-20T17:20:00+00:00,2017-12-20T18:20:00+01:00,20.33
2017-12-20T17:35:00+00:00,2017-12-20T18:35:00+01:00,20.33
2017-12-20T17:50:00+00:00,2017-12-20T18:50:00+01:00,20.4
2017-12-20T18:05:00+00:00,2017-12-20T19:05:00+01:00,20.45
2017-12-20T18:20:00+00:00,2017-12-20T19:20:00+01:00,20.51
2017-12-20T18:35:01+00:00,2017-12-20T19:35:01+01:00,20.58
2017-12-20T18:50:01+00:00,2017-12-20T19:50:01+01:00,20.64
2017-12-20T19:05:01+00:00,2017-12-20T20:05:01+01:00,20.64
2017-12-20T19:20:02+00:00,2017-12-20T20:20:02+01:00,20.71
2017-12-20T19:35:02+00:00,2017-12-20T20:35:02+01:00,20.77
2017-12-20T19:50:02+00:00,2017-12-20T20:50:02+01:00,20.84
2017-12-20T20:05:02+00:00,2017-12-20T21:05:02+01:00,20.9
2017-12-20T20:20:02+00:00,2017-12-20T21:20:02+01:00,20.96
2017-12-20T20:35:02+00:00,2017-12-20T21:35:02+01:00,20.96
2017-12-20T20:50:02+00:00,2017-12-20T21:50:02+01:00,21.02
2017-12-20T21:05:02+00:00,2017-12-20T22:05:02+01:00,21.08
2017-12-20T21:20:02+00:00,2017-12-20T22:20:02+01:00,21.08
2017-12-20T21:35:03+00:00,2017-12-20T22:35:03+01:00,21.15
2017-12-20T21:50:03+00:00,2017-12-20T22:50:03+01:00,21.21
2017-12-20T22:05:03+00:00,2017-12-20T23:05:03+01:00,21.27
2017-12-20T22:20:03+00:00,2017-12-20T23:20:03+01:00,21.46
2017-12-20T22:47:57+00:00,2017-12-20T23:47:57+01:00,21.27
2017-12-20T23:02:57+00:00,2017-12-21T00:02:57+01:00,21.34
2017-12-20T23:17:57+00:00,2017-12-21T00:17:57+01:00,21.58
2017-12-20T23:32:57+00:00,2017-12-21T00:32:57+01:00,21.64
2017-12-20T23:47:57+00:00,2017-12-21T00:47:57+01:00,21.58
2017-12-21T00:02:57+00:00,2017-12-21T01:02:57+01:00,21.58
2017-12-21T00:17:57+00:00,2017-12-21T01:17:57+01:00,21.51
2017-12-21T00:32:57+00:00,2017-12-21T01:32:57+01:00,21.4
2017-12-21T00:47:57+00:00,2017-12-21T01:47:57+01:00,21.4
2017-12-21T01:02:57+00:00,2017-12-21T02:02:57+01:00,21.27
2017-12-21T01:17:57+00:00,2017-12-21T02:17:57+01:00,21.21
2017-12-21T01:32:57+00:00,2017-12-21T02:32:57+01:00,21.08
2017-12-21T01:47:57+00:00,2017-12-21T02:47:57+01:00,21.02
2017-12-21T02:02:57+00:00,2017-12-21T03:02:57+01:00,20.9
2017-12-21T02:17:57+00:00,2017-12-21T03:17:57+01:00,20.84
2017-12-21T02:32:57+00:00,2017-12-21T03:32:57+01:00,20.71
2017-12-21T02:47:57+00:00,2017-12-21T03:47:57+01:00,20.64
2017-12-21T03:02:57+00:00,2017-12-21T04:02:57+01:00,20.58
2017-12-21T03:17:57+00:00,2017-12-21T04:17:57+01:00,20.45
2017-12-21T03:32:57+00:00,2017-12-21T04:32:57+01:00,20.4
2017-12-21T03:47:57+00:00,2017-12-21T04:47:57+01:00,20.33
2017-12-21T04:02:57+00:00,2017-12-21T05:02:57+01:00,20.27
2017-12-21T04:17:57+00:00,2017-12-21T05:17:57+01:00,20.2
2017-12-21T04:32:57+00:00,2017-12-21T05:32:57+01:00,20.14
2017-12-21T04:47:57+00:00,2017-12-21T05:47:57+01:00,19.0
2017-12-21T05:02:57+00:00,2017-12-21T06:02:57+01:00,17.9
2017-12-21T05:17:57+00:00,2017-12-21T06:17:57+01:00,17.58
2017-12-21T05:32:57+00:00,2017-12-21T06:32:57+01:00,17.38
2017-12-21T05:47:57+00:00,2017-12-21T06:47:57+01:00,18.75
2017-12-21T06:02:57+00:00,2017-12-21T07:02:57+01:00,21.58
2017-12-21T06:17:57+00:00,2017-12-21T07:17:57+01:00,21.7
2017-12-21T06:32:57+00:00,2017-12-21T07:32:57+01:00,21.7
2017-12-21T06:47:57+00:00,2017-12-21T07:47:57+01:00,21.96
2017-12-21T07:02:57+00:00,2017-12-21T08:02:57+01:00,22.2
2017-12-21T07:17:57+00:00,2017-12-21T08:17:57+01:00,18.55
2017-12-21T07:32:57+00:00,2017-12-21T08:32:57+01:00,20.96
2017-12-21T07:47:57+00:00,2017-12-21T08:47:57+01:00,21.83
2017-12-21T08:02:57+00:00,2017-12-21T09:02:57+01:00,22.32
2017-12-21T08:17:57+00:00,2017-12-21T09:17:57+01:00,23.06
2017-12-21T08:32:58+00:00,2017-12-21T09:32:58+01:00,22.69
2017-12-21T08:47:58+00:00,2017-12-21T09:47:58+01:00,22.39
2017-12-21T09:02:58+00:00,2017-12-21T10:02:58+01:00,22.26
2017-12-21T09:17:58+00:00,2017-12-21T10:17:58+01:00,19.19
2017-12-21T09:32:59+00:00,2017-12-21T10:32:59+01:00,16.33
2017-12-21T09:47:59+00:00,2017-12-21T10:47:59+01:00,18.55
2017-12-21T10:02:59+00:00,2017-12-21T11:02:59+01:00,19.44
2017-12-21T10:17:59+00:00,2017-12-21T11:17:59+01:00,19.83
2017-12-21T10:33:00+00:00,2017-12-21T11:33:00+01:00,20.07
2017-12-21T10:48:00+00:00,2017-12-21T11:48:00+01:00,20.45
2017-12-21T11:03:00+00:00,2017-12-21T12:03:00+01:00,20.64
2017-12-21T11:18:00+00:00,2017-12-21T12:18:00+01:00,20.77
2017-12-21T11:33:01+00:00,2017-12-21T12:33:01+01:00,20.84
2017-12-21T11:48:01+00:00,2017-12-21T12:48:01+01:00,21.46
2017-12-21T12:03:01+00:00,2017-12-21T13:03:01+01:00,21.77
2017-12-21T12:18:01+00:00,2017-12-21T13:18:01+01:00,23.31
2017-12-21T12:33:02+00:00,2017-12-21T13:33:02+01:00,23.8
2017-12-21T12:48:02+00:00,2017-12-21T13:48:02+01:00,23.01
2017-12-21T13:03:02+00:00,2017-12-21T14:03:02+01:00,22.56
2017-12-21T13:18:02+00:00,2017-12-21T14:18:02+01:00,22.32
2017-12-21T13:33:03+00:00,2017-12-21T14:33:03+01:00,22.13
2017-12-21T13:48:03+00:00,2017-12-21T14:48:03+01:00,22.26
2017-12-21T14:03:03+00:00,2017-12-21T15:03:03+01:00,22.45
2017-12-21T14:18:03+00:00,2017-12-21T15:18:03+01:00,22.39
2017-12-21T14:33:04+00:00,2017-12-21T15:33:04+01:00,22.26
2017-12-21T14:48:04+00:00,2017-12-21T15:48:04+01:00,22.07
2017-12-21T15:03:04+00:00,2017-12-21T16:03:04+01:00,21.89
2017-12-21T15:18:04+00:00,2017-12-21T16:18:04+01:00,21.7
2017-12-21T15:33:05+00:00,2017-12-21T16:33:05+01:00,21.4
2017-12-21T15:48:05+00:00,2017-12-21T16:48:05+01:00,21.27
2017-12-21T16:03:05+00:00,2017-12-21T17:03:05+01:00,21.15
2017-12-21T16:18:05+00:00,2017-12-21T17:18:05+01:00,21.08
2017-12-21T16:33:06+00:00,2017-12-21T17:33:06+01:00,20.96
2017-12-21T16:48:06+00:00,2017-12-21T17:48:06+01:00,20.9
2017-12-21T17:03:06+00:00,2017-12-21T18:03:06+01:00,20.77
2017-12-21T17:18:06+00:00,2017-12-21T18:18:06+01:00,20.77
2017-12-21T17:33:07+00:00,2017-12-21T18:33:07+01:00,20.77
2017-12-21T17:48:07+00:00,2017-12-21T18:48:07+01:00,21.34
2017-12-21T18:03:07+00:00,2017-12-21T19:03:07+01:00,19.57
2017-12-21T18:18:07+00:00,2017-12-21T19:18:07+01:00,20.45
2017-12-21T18:33:08+00:00,2017-12-21T19:33:08+01:00,20.14
2017-12-21T18:48:08+00:00,2017-12-21T19:48:08+01:00,20.51
2017-12-21T19:03:08+00:00,2017-12-21T20:03:08+01:00,20.51
2017-12-21T19:18:08+00:00,2017-12-21T20:18:08+01:00,20.58
2017-12-21T19:33:09+00:00,2017-12-21T20:33:09+01:00,20.58
2017-12-21T19:48:09+00:00,2017-12-21T20:48:09+01:00,20.64
2017-12-21T20:03:09+00:00,2017-12-21T21:03:09+01:00,20.71
2017-12-21T20:18:09+00:00,2017-12-21T21:18:09+01:00,20.71
2017-12-21T20:33:10+00:00,2017-12-21T21:33:10+01:00,20.71
2017-12-21T20:48:10+00:00,2017-12-21T21:48:10+01:00,20.71
2017-12-21T21:03:10+00:00,2017-12-21T22:03:10+01:00,20.64
2017-12-21T21:18:10+00:00,2017-12-21T22:18:10+01:00,20.58
2017-12-21T21:33:11+00:00,2017-12-21T22:33:11+01:00,20.45
2017-12-21T21:48:15+00:00,2017-12-21T22:48:15+01:00,20.07
2017-12-21T22:03:15+00:00,2017-12-21T23:03:15+01:00,19.94
2017-12-21T22:18:15+00:00,2017-12-21T23:18:15+01:00,19.76
2017-12-21T22:33:15+00:00,2017-12-21T23:33:15+01:00,19.63
2017-12-21T22:48:15+00:00,2017-12-21T23:48:15+01:00,19.57
2017-12-21T23:03:15+00:00,2017-12-22T00:03:15+01:00,19.57
2017-12-21T23:18:15+00:00,2017-12-22T00:18:15+01:00,19.5
2017-12-21T23:33:15+00:00,2017-12-22T00:33:15+01:00,19.37
2017-12-21T23:48:15+00:00,2017-12-22T00:48:15+01:00,19.37
2017-12-22T00:03:15+00:00,2017-12-22T01:03:15+01:00,19.32
2017-12-22T00:18:15+00:00,2017-12-22T01:18:15+01:00,19.32
2017-12-22T00:33:15+00:00,2017-12-22T01:33:15+01:00,19.25
2017-12-22T00:48:15+00:00,2017-12-22T01:48:15+01:00,19.25
2017-12-22T01:03:15+00:00,2017-12-22T02:03:15+01:00,19.25
2017-12-22T01:18:15+00:00,2017-12-22T02:18:15+01:00,19.25
2017-12-22T01:33:15+00:00,2017-12-22T02:33:15+01:00,19.25
2017-12-22T01:48:15+00:00,2017-12-22T02:48:15+01:00,19.25
2017-12-22T02:03:15+00:00,2017-12-22T03:03:15+01:00,19.25
2017-12-22T02:18:15+00:00,2017-12-22T03:18:15+01:00,19.25
